ts_anglevertical;anglevertical;ts_charge;charge;ts_co2;co2;ts_humidity;humidity;ts_illumination;illumination;ts_noise;noise;ts_powerstate;powerstate;ts_temperature;temperature;ts_timestamp;timestamp;ts_type;type
2022-08-14 10:03:16;86;2022-08-14 10:03:16;80;2022-08-14 10:03:16;519;2022-08-14 10:03:16;33;2022-08-14 10:33:16;1039;2022-08-14 10:03:16;42;2022-08-14 10:03:16;1;2022-08-14 10:33:16;33.7;2022-08-14 10:03:16;1660460433;2022-08-14 10:23:16;normal
2022-08-14 10:08:16;85;2022-08-14 10:08:16;80;2022-08-14 10:08:16;511;2022-08-14 10:08:16;33;2022-08-14 10:38:15;1024;2022-08-14 10:08:16;41;2022-08-14 10:08:16;1;2022-08-14 10:38:15;33.7;2022-08-14 10:08:16;1660460733;2022-08-14 10:28:15;normal
2022-08-14 10:13:15;86;2022-08-14 10:13:15;80;2022-08-14 10:13:15;516;2022-08-14 10:13:15;33;2022-08-14 10:43:15;1011;2022-08-14 10:13:15;41;2022-08-14 10:13:15;1;2022-08-14 10:43:15;33.7;2022-08-14 10:13:15;1660461033;2022-08-14 10:33:16;normal
2022-08-14 10:18:16;85;2022-08-14 10:18:16;80;2022-08-14 10:18:16;512;2022-08-14 10:18:16;33;2022-08-14 10:48:16;967;2022-08-14 10:18:16;41;2022-08-14 10:18:16;1;2022-08-14 10:48:16;33.8;2022-08-14 10:18:16;1660461333;2022-08-14 10:38:15;normal
2022-08-14 10:23:16;84;2022-08-14 10:23:16;80;2022-08-14 10:23:16;489;2022-08-14 10:23:16;33;2022-08-14 10:53:16;888;2022-08-14 10:23:16;42;2022-08-14 10:23:16;1;2022-08-14 10:53:16;33.8;2022-08-14 10:23:16;1660461633;2022-08-14 10:43:15;normal
2022-08-14 10:28:15;86;2022-08-14 10:28:15;80;2022-08-14 10:28:15;514;2022-08-14 10:28:15;33;2022-08-14 10:58:16;862;2022-08-14 10:28:15;41;2022-08-14 10:28:15;1;2022-08-14 10:58:16;33.8;2022-08-14 10:28:15;1660461933;2022-08-14 10:48:16;normal
2022-08-14 10:33:16;86;2022-08-14 10:33:16;80;2022-08-14 10:33:16;507;2022-08-14 10:33:16;33;2022-08-14 11:03:15;890;2022-08-14 10:33:16;41;2022-08-14 10:33:16;1;2022-08-14 11:03:15;33.8;2022-08-14 10:33:16;1660462233;2022-08-14 10:53:16;normal
2022-08-14 10:38:15;85;2022-08-14 10:38:15;80;2022-08-14 10:38:15;500;2022-08-14 10:38:15;33;2022-08-14 11:08:15;875;2022-08-14 10:38:15;41;2022-08-14 10:38:15;1;2022-08-14 11:08:15;33.7;2022-08-14 10:38:15;1660462533;2022-08-14 10:58:16;normal
2022-08-14 10:43:15;85;2022-08-14 10:43:15;80;2022-08-14 10:43:15;526;2022-08-14 10:43:15;33;2022-08-14 11:13:15;857;2022-08-14 10:43:15;41;2022-08-14 10:43:15;1;2022-08-14 11:13:15;33.8;2022-08-14 10:43:15;1660462833;2022-08-14 11:03:15;normal
2022-08-14 10:48:16;85;2022-08-14 10:48:16;80;2022-08-14 10:48:16;506;2022-08-14 10:48:16;33;2022-08-14 11:18:16;839;2022-08-14 10:48:16;40;2022-08-14 10:48:16;1;2022-08-14 11:18:16;33.8;2022-08-14 10:48:16;1660463133;2022-08-14 11:08:15;normal
2022-08-14 10:53:16;85;2022-08-14 10:53:16;80;2022-08-14 10:53:16;525;2022-08-14 10:53:16;33;2022-08-14 11:23:15;819;2022-08-14 10:53:16;41;2022-08-14 10:53:16;1;2022-08-14 11:23:15;33.7;2022-08-14 10:53:16;1660463433;2022-08-14 11:13:15;normal
2022-08-14 10:58:16;86;2022-08-14 10:58:16;80;2022-08-14 10:58:16;504;2022-08-14 10:58:16;33;2022-08-14 11:28:15;780;2022-08-14 10:58:16;41;2022-08-14 10:58:16;1;2022-08-14 11:28:15;33.7;2022-08-14 10:58:16;1660463733;2022-08-14 11:18:16;normal
2022-08-14 11:03:15;86;2022-08-14 11:03:15;80;2022-08-14 11:03:15;512;2022-08-14 11:03:15;33;2022-08-14 11:33:16;770;2022-08-14 11:03:15;41;2022-08-14 11:03:15;1;2022-08-14 11:33:16;33.7;2022-08-14 11:03:15;1660464033;2022-08-14 11:23:15;normal
2022-08-14 11:08:15;90;2022-08-14 11:08:15;80;2022-08-14 11:08:15;511;2022-08-14 11:08:15;33;2022-08-14 11:38:16;747;2022-08-14 11:08:15;41;2022-08-14 11:08:15;1;2022-08-14 11:38:16;33.7;2022-08-14 11:08:15;1660464333;2022-08-14 11:28:15;normal
2022-08-14 11:13:15;85;2022-08-14 11:13:15;80;2022-08-14 11:13:15;510;2022-08-14 11:13:15;33;2022-08-14 11:43:15;709;2022-08-14 11:13:15;40;2022-08-14 11:13:15;1;2022-08-14 11:43:15;33.7;2022-08-14 11:13:15;1660464633;2022-08-14 11:33:16;normal
2022-08-14 11:18:16;85;2022-08-14 11:18:16;80;2022-08-14 11:18:16;502;2022-08-14 11:18:16;33;2022-08-14 11:48:15;701;2022-08-14 11:18:16;41;2022-08-14 11:18:16;1;2022-08-14 11:48:15;33.7;2022-08-14 11:18:16;1660464933;2022-08-14 11:38:16;normal
2022-08-14 11:23:15;85;2022-08-14 11:23:15;80;2022-08-14 11:23:15;504;2022-08-14 11:23:15;33;2022-08-14 11:53:15;675;2022-08-14 11:23:15;41;2022-08-14 11:23:15;1;2022-08-14 11:53:15;33.7;2022-08-14 11:23:15;1660465233;2022-08-14 11:43:15;normal
2022-08-14 11:28:15;85;2022-08-14 11:28:15;80;2022-08-14 11:28:15;509;2022-08-14 11:28:15;33;2022-08-14 11:58:15;652;2022-08-14 11:28:15;41;2022-08-14 11:28:15;1;2022-08-14 11:58:15;33.7;2022-08-14 11:28:15;1660465533;2022-08-14 11:48:15;normal
2022-08-14 11:33:16;85;2022-08-14 11:33:16;80;2022-08-14 11:33:16;501;2022-08-14 11:33:16;33;2022-08-14 12:03:16;640;2022-08-14 11:33:16;41;2022-08-14 11:33:16;1;2022-08-14 12:03:16;33.6;2022-08-14 11:33:16;1660465833;2022-08-14 11:53:15;normal
2022-08-14 11:38:16;85;2022-08-14 11:38:16;80;2022-08-14 11:38:16;501;2022-08-14 11:38:16;33;2022-08-14 12:08:15;578;2022-08-14 11:38:16;41;2022-08-14 11:38:16;1;2022-08-14 12:08:15;33.6;2022-08-14 11:38:16;1660466133;2022-08-14 11:58:15;normal
2022-08-14 11:43:15;85;2022-08-14 11:43:15;80;2022-08-14 11:43:15;513;2022-08-14 11:43:15;33;2022-08-14 12:13:15;601;2022-08-14 11:43:15;41;2022-08-14 11:43:15;1;2022-08-14 12:13:15;33.6;2022-08-14 11:43:15;1660466433;2022-08-14 12:03:16;normal
2022-08-14 11:48:15;85;2022-08-14 11:48:15;80;2022-08-14 11:48:15;511;2022-08-14 11:48:15;33;2022-08-14 12:18:15;565;2022-08-14 11:48:15;41;2022-08-14 11:48:15;1;2022-08-14 12:18:15;33.6;2022-08-14 11:48:15;1660466733;2022-08-14 12:08:15;normal
2022-08-14 11:53:15;85;2022-08-14 11:53:15;80;2022-08-14 11:53:15;511;2022-08-14 11:53:15;33;2022-08-14 12:23:15;261;2022-08-14 11:53:15;41;2022-08-14 11:53:15;1;2022-08-14 12:23:15;33.5;2022-08-14 11:53:15;1660467033;2022-08-14 12:13:15;normal
2022-08-14 11:58:15;85;2022-08-14 11:58:15;80;2022-08-14 11:58:15;511;2022-08-14 11:58:15;33;2022-08-14 12:28:15;263;2022-08-14 11:58:15;41;2022-08-14 11:58:15;1;2022-08-14 12:28:15;33.4;2022-08-14 11:58:15;1660467333;2022-08-14 12:18:15;normal
2022-08-14 12:03:16;85;2022-08-14 12:03:16;80;2022-08-14 12:03:16;504;2022-08-14 12:03:16;33;2022-08-14 12:33:15;253;2022-08-14 12:03:16;41;2022-08-14 12:03:16;1;2022-08-14 12:33:15;33.3;2022-08-14 12:03:16;1660467633;2022-08-14 12:23:15;normal
2022-08-14 12:08:15;86;2022-08-14 12:08:15;80;2022-08-14 12:08:15;506;2022-08-14 12:08:15;33;2022-08-14 12:38:15;268;2022-08-14 12:08:15;40;2022-08-14 12:08:15;1;2022-08-14 12:38:15;33.3;2022-08-14 12:08:15;1660467933;2022-08-14 12:28:15;normal
2022-08-14 12:13:15;86;2022-08-14 12:13:15;80;2022-08-14 12:13:15;503;2022-08-14 12:13:15;33;2022-08-14 12:43:15;320;2022-08-14 12:13:15;41;2022-08-14 12:13:15;1;2022-08-14 12:43:15;33.3;2022-08-14 12:13:15;1660468233;2022-08-14 12:33:15;normal
2022-08-14 12:18:15;85;2022-08-14 12:18:15;80;2022-08-14 12:18:15;515;2022-08-14 12:18:15;33;2022-08-14 12:48:15;399;2022-08-14 12:18:15;42;2022-08-14 12:18:15;1;2022-08-14 12:48:15;33.2;2022-08-14 12:18:15;1660468533;2022-08-14 12:38:15;normal
2022-08-14 12:23:15;85;2022-08-14 12:23:15;80;2022-08-14 12:23:15;513;2022-08-14 12:23:15;33;2022-08-14 12:53:15;366;2022-08-14 12:23:15;42;2022-08-14 12:23:15;1;2022-08-14 12:53:15;33.2;2022-08-14 12:23:15;1660468833;2022-08-14 12:43:15;normal
2022-08-14 12:28:15;85;2022-08-14 12:28:15;80;2022-08-14 12:28:15;499;2022-08-14 12:28:15;33;2022-08-14 12:58:15;384;2022-08-14 12:28:15;41;2022-08-14 12:28:15;1;2022-08-14 12:58:15;33.2;2022-08-14 12:28:15;1660469133;2022-08-14 12:48:15;normal
2022-08-14 12:33:15;86;2022-08-14 12:33:15;80;2022-08-14 12:33:15;507;2022-08-14 12:33:15;33;2022-08-14 13:03:15;320;2022-08-14 12:33:15;41;2022-08-14 12:33:15;1;2022-08-14 13:03:15;33.1;2022-08-14 12:33:15;1660469433;2022-08-14 12:53:15;normal
2022-08-14 12:38:15;85;2022-08-14 12:38:15;80;2022-08-14 12:38:15;523;2022-08-14 12:38:15;33;2022-08-14 13:08:15;250;2022-08-14 12:38:15;42;2022-08-14 12:38:15;1;2022-08-14 13:08:15;33;2022-08-14 12:38:15;1660469733;2022-08-14 12:58:15;normal
2022-08-14 12:43:15;85;2022-08-14 12:43:15;80;2022-08-14 12:43:15;510;2022-08-14 12:43:15;33;2022-08-14 13:13:15;266;2022-08-14 12:43:15;42;2022-08-14 12:43:15;1;2022-08-14 13:13:15;33;2022-08-14 12:43:15;1660470033;2022-08-14 13:03:15;normal
2022-08-14 12:48:15;85;2022-08-14 12:48:15;80;2022-08-14 12:48:15;511;2022-08-14 12:48:15;33;2022-08-14 13:18:15;235;2022-08-14 12:48:15;42;2022-08-14 12:48:15;1;2022-08-14 13:18:15;32.9;2022-08-14 12:48:15;1660470333;2022-08-14 13:08:15;normal
2022-08-14 12:53:15;84;2022-08-14 12:53:15;80;2022-08-14 12:53:15;495;2022-08-14 12:53:15;33;2022-08-14 13:23:15;256;2022-08-14 12:53:15;40;2022-08-14 12:53:15;1;2022-08-14 13:23:15;32.9;2022-08-14 12:53:15;1660470633;2022-08-14 13:13:15;normal
2022-08-14 12:58:15;86;2022-08-14 12:58:15;80;2022-08-14 12:58:15;492;2022-08-14 12:58:15;33;2022-08-14 13:28:15;209;2022-08-14 12:58:15;41;2022-08-14 12:58:15;1;2022-08-14 13:28:15;32.8;2022-08-14 12:58:15;1660470933;2022-08-14 13:18:15;normal
2022-08-14 13:03:15;85;2022-08-14 13:03:15;80;2022-08-14 13:03:15;498;2022-08-14 13:03:15;33;2022-08-14 13:33:15;199;2022-08-14 13:03:15;41;2022-08-14 13:03:15;1;2022-08-14 13:33:15;32.8;2022-08-14 13:03:15;1660471233;2022-08-14 13:23:15;normal
2022-08-14 13:08:15;85;2022-08-14 13:08:15;80;2022-08-14 13:08:15;509;2022-08-14 13:08:15;33;2022-08-14 13:38:15;204;2022-08-14 13:08:15;42;2022-08-14 13:08:15;1;2022-08-14 13:38:15;32.7;2022-08-14 13:08:15;1660471533;2022-08-14 13:28:15;normal
2022-08-14 13:13:15;85;2022-08-14 13:13:15;80;2022-08-14 13:13:15;494;2022-08-14 13:13:15;33;2022-08-14 13:43:16;194;2022-08-14 13:13:15;40;2022-08-14 13:13:15;1;2022-08-14 13:43:16;32.7;2022-08-14 13:13:15;1660471833;2022-08-14 13:33:15;normal
2022-08-14 13:18:15;85;2022-08-14 13:18:15;80;2022-08-14 13:18:15;507;2022-08-14 13:18:15;33;2022-08-14 13:48:15;192;2022-08-14 13:18:15;41;2022-08-14 13:18:15;1;2022-08-14 13:48:15;32.6;2022-08-14 13:18:15;1660472133;2022-08-14 13:38:15;normal
2022-08-14 13:23:15;86;2022-08-14 13:23:15;80;2022-08-14 13:23:15;511;2022-08-14 13:23:15;33;2022-08-14 13:53:15;199;2022-08-14 13:23:15;42;2022-08-14 13:23:15;1;2022-08-14 13:53:15;32.6;2022-08-14 13:23:15;1660472433;2022-08-14 13:43:16;normal
2022-08-14 13:28:15;86;2022-08-14 13:28:15;80;2022-08-14 13:28:15;500;2022-08-14 13:28:15;33;2022-08-14 13:58:15;197;2022-08-14 13:28:15;42;2022-08-14 13:28:15;1;2022-08-14 13:58:15;32.6;2022-08-14 13:28:15;1660472733;2022-08-14 13:48:15;normal
2022-08-14 13:33:15;86;2022-08-14 13:33:15;80;2022-08-14 13:33:15;517;2022-08-14 13:33:15;33;2022-08-14 14:03:15;217;2022-08-14 13:33:15;41;2022-08-14 13:33:15;1;2022-08-14 14:03:15;32.5;2022-08-14 13:33:15;1660473033;2022-08-14 13:53:15;normal
2022-08-14 13:38:15;85;2022-08-14 13:38:15;80;2022-08-14 13:38:15;512;2022-08-14 13:38:15;33;2022-08-14 14:08:15;227;2022-08-14 13:38:15;42;2022-08-14 13:38:15;1;2022-08-14 14:08:15;32.5;2022-08-14 13:38:15;1660473333;2022-08-14 13:58:15;normal
2022-08-14 13:43:16;85;2022-08-14 13:43:16;80;2022-08-14 13:43:16;505;2022-08-14 13:43:16;33;2022-08-14 14:13:15;217;2022-08-14 13:43:16;42;2022-08-14 13:43:16;1;2022-08-14 14:13:15;32.5;2022-08-14 13:43:16;1660473633;2022-08-14 14:03:15;normal
2022-08-14 13:48:15;86;2022-08-14 13:48:15;80;2022-08-14 13:48:15;480;2022-08-14 13:48:15;34;2022-08-14 14:18:15;204;2022-08-14 13:48:15;42;2022-08-14 13:48:15;1;2022-08-14 14:18:15;32.5;2022-08-14 13:48:15;1660473933;2022-08-14 14:08:15;normal
2022-08-14 13:53:15;86;2022-08-14 13:53:15;80;2022-08-14 13:53:15;499;2022-08-14 13:53:15;33;2022-08-14 14:23:15;220;2022-08-14 13:53:15;42;2022-08-14 13:53:15;1;2022-08-14 14:23:15;32.4;2022-08-14 13:53:15;1660474233;2022-08-14 14:13:15;normal
2022-08-14 13:58:15;85;2022-08-14 13:58:15;80;2022-08-14 13:58:15;508;2022-08-14 13:58:15;33;2022-08-14 14:28:15;220;2022-08-14 13:58:15;40;2022-08-14 13:58:15;1;2022-08-14 14:28:15;32.4;2022-08-14 13:58:15;1660474533;2022-08-14 14:18:15;normal
2022-08-14 14:03:15;85;2022-08-14 14:03:15;80;2022-08-14 14:03:15;493;2022-08-14 14:03:15;33;2022-08-14 14:33:15;222;2022-08-14 14:03:15;42;2022-08-14 14:03:15;1;2022-08-14 14:33:15;32.4;2022-08-14 14:03:15;1660474833;2022-08-14 14:23:15;normal
2022-08-14 14:08:15;86;2022-08-14 14:08:15;80;2022-08-14 14:08:15;507;2022-08-14 14:08:15;34;2022-08-14 14:38:15;220;2022-08-14 14:08:15;42;2022-08-14 14:08:15;1;2022-08-14 14:38:15;32.4;2022-08-14 14:08:15;1660475133;2022-08-14 14:28:15;normal
2022-08-14 14:13:15;85;2022-08-14 14:13:15;80;2022-08-14 14:13:15;497;2022-08-14 14:13:15;33;2022-08-14 14:43:15;202;2022-08-14 14:13:15;42;2022-08-14 14:13:15;1;2022-08-14 14:43:15;32.3;2022-08-14 14:13:15;1660475433;2022-08-14 14:33:15;normal
2022-08-14 14:18:15;86;2022-08-14 14:18:15;80;2022-08-14 14:18:15;491;2022-08-14 14:18:15;33;2022-08-14 14:48:15;186;2022-08-14 14:18:15;42;2022-08-14 14:18:15;1;2022-08-14 14:48:15;32.4;2022-08-14 14:18:15;1660475733;2022-08-14 14:38:15;normal
2022-08-14 14:23:15;85;2022-08-14 14:23:15;80;2022-08-14 14:23:15;478;2022-08-14 14:23:15;34;2022-08-14 14:53:15;168;2022-08-14 14:23:15;42;2022-08-14 14:23:15;1;2022-08-14 14:53:15;32.3;2022-08-14 14:23:15;1660476033;2022-08-14 14:43:15;normal
2022-08-14 14:28:15;85;2022-08-14 14:28:15;80;2022-08-14 14:28:15;494;2022-08-14 14:28:15;34;2022-08-14 14:58:15;158;2022-08-14 14:28:15;42;2022-08-14 14:28:15;1;2022-08-14 14:58:15;32.3;2022-08-14 14:28:15;1660476333;2022-08-14 14:48:15;normal
2022-08-14 14:33:15;86;2022-08-14 14:33:15;80;2022-08-14 14:33:15;500;2022-08-14 14:33:15;34;2022-08-14 15:03:15;148;2022-08-14 14:33:15;42;2022-08-14 14:33:15;1;2022-08-14 15:03:15;32.3;2022-08-14 14:33:15;1660476633;2022-08-14 14:53:15;normal
2022-08-14 14:38:15;86;2022-08-14 14:38:15;80;2022-08-14 14:38:15;506;2022-08-14 14:38:15;34;2022-08-14 15:08:15;143;2022-08-14 14:38:15;42;2022-08-14 14:38:15;1;2022-08-14 15:08:15;32.2;2022-08-14 14:38:15;1660476933;2022-08-14 14:58:15;normal
2022-08-14 14:43:15;85;2022-08-14 14:43:15;80;2022-08-14 14:43:15;484;2022-08-14 14:43:15;34;2022-08-14 15:13:15;148;2022-08-14 14:43:15;42;2022-08-14 14:43:15;1;2022-08-14 15:13:15;32.2;2022-08-14 14:43:15;1660477233;2022-08-14 15:03:15;normal
2022-08-14 14:48:15;85;2022-08-14 14:48:15;80;2022-08-14 14:48:15;491;2022-08-14 14:48:15;34;2022-08-14 15:18:15;151;2022-08-14 14:48:15;42;2022-08-14 14:48:15;1;2022-08-14 15:18:15;32.1;2022-08-14 14:48:15;1660477533;2022-08-14 15:08:15;normal
2022-08-14 14:53:15;86;2022-08-14 14:53:15;80;2022-08-14 14:53:15;497;2022-08-14 14:53:15;34;2022-08-14 15:23:15;171;2022-08-14 14:53:15;42;2022-08-14 14:53:15;1;2022-08-14 15:23:15;32.2;2022-08-14 14:53:15;1660477833;2022-08-14 15:13:15;normal
2022-08-14 14:58:15;85;2022-08-14 14:58:15;79;2022-08-14 14:58:15;500;2022-08-14 14:58:15;34;2022-08-14 15:28:15;168;2022-08-14 14:58:15;42;2022-08-14 14:58:15;1;2022-08-14 15:28:15;32.1;2022-08-14 14:58:15;1660478133;2022-08-14 15:18:15;normal
2022-08-14 15:03:15;85;2022-08-14 15:03:15;79;2022-08-14 15:03:15;506;2022-08-14 15:03:15;34;2022-08-14 15:33:15;151;2022-08-14 15:03:15;42;2022-08-14 15:03:15;1;2022-08-14 15:33:15;32.1;2022-08-14 15:03:15;1660478433;2022-08-14 15:23:15;normal
2022-08-14 15:08:15;85;2022-08-14 15:08:15;79;2022-08-14 15:08:15;490;2022-08-14 15:08:15;34;2022-08-14 15:38:15;158;2022-08-14 15:08:15;42;2022-08-14 15:08:15;1;2022-08-14 15:38:15;32.1;2022-08-14 15:08:15;1660478733;2022-08-14 15:28:15;normal
2022-08-14 15:13:15;85;2022-08-14 15:13:15;79;2022-08-14 15:13:15;484;2022-08-14 15:13:15;34;2022-08-14 15:43:15;151;2022-08-14 15:13:15;42;2022-08-14 15:13:15;1;2022-08-14 15:43:15;32.1;2022-08-14 15:13:15;1660479033;2022-08-14 15:33:15;normal
2022-08-14 15:18:15;85;2022-08-14 15:18:15;79;2022-08-14 15:18:15;484;2022-08-14 15:18:15;34;2022-08-14 15:48:15;156;2022-08-14 15:18:15;42;2022-08-14 15:18:15;1;2022-08-14 15:48:15;32;2022-08-14 15:18:15;1660479333;2022-08-14 15:38:15;normal
2022-08-14 15:23:15;85;2022-08-14 15:23:15;79;2022-08-14 15:23:15;486;2022-08-14 15:23:15;34;2022-08-14 15:53:15;171;2022-08-14 15:23:15;42;2022-08-14 15:23:15;1;2022-08-14 15:53:15;32;2022-08-14 15:23:15;1660479633;2022-08-14 15:43:15;normal
2022-08-14 15:28:15;85;2022-08-14 15:28:15;79;2022-08-14 15:28:15;488;2022-08-14 15:28:15;34;2022-08-14 15:58:15;176;2022-08-14 15:28:15;42;2022-08-14 15:28:15;1;2022-08-14 15:58:15;31.8;2022-08-14 15:28:15;1660479933;2022-08-14 15:48:15;normal
2022-08-14 15:33:15;85;2022-08-14 15:33:15;79;2022-08-14 15:33:15;473;2022-08-14 15:33:15;34;2022-08-14 16:03:15;179;2022-08-14 15:33:15;42;2022-08-14 15:33:15;1;2022-08-14 16:03:15;31.9;2022-08-14 15:33:15;1660480233;2022-08-14 15:53:15;normal
2022-08-14 15:38:15;85;2022-08-14 15:38:15;79;2022-08-14 15:38:15;493;2022-08-14 15:38:15;34;2022-08-14 16:08:15;176;2022-08-14 15:38:15;42;2022-08-14 15:38:15;1;2022-08-14 16:08:15;32;2022-08-14 15:38:15;1660480533;2022-08-14 15:58:15;normal
2022-08-14 15:43:15;85;2022-08-14 15:43:15;79;2022-08-14 15:43:15;491;2022-08-14 15:43:15;34;2022-08-14 16:13:15;171;2022-08-14 15:43:15;42;2022-08-14 15:43:15;1;2022-08-14 16:13:15;32;2022-08-14 15:43:15;1660480833;2022-08-14 16:03:15;normal
2022-08-14 15:48:15;86;2022-08-14 15:48:15;79;2022-08-14 15:48:15;493;2022-08-14 15:48:15;34;2022-08-14 16:18:15;151;2022-08-14 15:48:15;42;2022-08-14 15:48:15;1;2022-08-14 16:18:15;32;2022-08-14 15:48:15;1660481133;2022-08-14 16:08:15;normal
2022-08-14 15:53:15;85;2022-08-14 15:53:15;79;2022-08-14 15:53:15;501;2022-08-14 15:53:15;34;2022-08-14 16:23:15;145;2022-08-14 15:53:15;42;2022-08-14 15:53:15;1;2022-08-14 16:23:15;32;2022-08-14 15:53:15;1660481433;2022-08-14 16:13:15;normal
2022-08-14 15:58:15;86;2022-08-14 15:58:15;79;2022-08-14 15:58:15;481;2022-08-14 15:58:15;34;2022-08-14 16:28:14;145;2022-08-14 15:58:15;42;2022-08-14 15:58:15;1;2022-08-14 16:28:14;31.9;2022-08-14 15:58:15;1660481733;2022-08-14 16:18:15;normal
2022-08-14 16:03:15;86;2022-08-14 16:03:15;79;2022-08-14 16:03:15;495;2022-08-14 16:03:15;34;2022-08-14 16:33:15;145;2022-08-14 16:03:15;42;2022-08-14 16:03:15;1;2022-08-14 16:33:15;31.7;2022-08-14 16:03:15;1660482033;2022-08-14 16:23:15;normal
2022-08-14 16:08:15;86;2022-08-14 16:08:15;79;2022-08-14 16:08:15;490;2022-08-14 16:08:15;34;2022-08-14 16:38:15;130;2022-08-14 16:08:15;42;2022-08-14 16:08:15;1;2022-08-14 16:38:15;31.9;2022-08-14 16:08:15;1660482333;2022-08-14 16:28:14;normal
2022-08-14 16:13:15;85;2022-08-14 16:13:15;79;2022-08-14 16:13:15;504;2022-08-14 16:13:15;34;2022-08-14 16:43:15;110;2022-08-14 16:13:15;42;2022-08-14 16:13:15;1;2022-08-14 16:43:15;31.7;2022-08-14 16:13:15;1660482633;2022-08-14 16:33:15;normal
2022-08-14 16:18:15;85;2022-08-14 16:18:15;79;2022-08-14 16:18:15;495;2022-08-14 16:18:15;34;2022-08-14 16:48:15;117;2022-08-14 16:18:15;42;2022-08-14 16:18:15;1;2022-08-14 16:48:15;31.7;2022-08-14 16:18:15;1660482933;2022-08-14 16:38:15;normal
2022-08-14 16:23:15;86;2022-08-14 16:23:15;79;2022-08-14 16:23:15;506;2022-08-14 16:23:15;34;2022-08-14 16:53:15;107;2022-08-14 16:23:15;42;2022-08-14 16:23:15;1;2022-08-14 16:53:15;31.7;2022-08-14 16:23:15;1660483233;2022-08-14 16:43:15;normal
2022-08-14 16:28:14;86;2022-08-14 16:28:14;79;2022-08-14 16:28:14;495;2022-08-14 16:28:14;34;2022-08-14 16:58:15;99;2022-08-14 16:28:14;43;2022-08-14 16:28:14;1;2022-08-14 16:58:15;31.4;2022-08-14 16:28:14;1660483533;2022-08-14 16:48:15;normal
2022-08-14 16:33:15;86;2022-08-14 16:33:15;79;2022-08-14 16:33:15;496;2022-08-14 16:33:15;34;2022-08-14 17:03:15;92;2022-08-14 16:33:15;42;2022-08-14 16:33:15;1;2022-08-14 17:03:15;31.4;2022-08-14 16:33:15;1660483833;2022-08-14 16:53:15;normal
2022-08-14 16:38:15;85;2022-08-14 16:38:15;79;2022-08-14 16:38:15;490;2022-08-14 16:38:15;34;2022-08-14 17:08:14;89;2022-08-14 16:38:15;42;2022-08-14 16:38:15;1;2022-08-14 17:08:14;31.4;2022-08-14 16:38:15;1660484133;2022-08-14 16:58:15;normal
2022-08-14 16:43:15;85;2022-08-14 16:43:15;79;2022-08-14 16:43:15;484;2022-08-14 16:43:15;34;2022-08-14 17:13:15;94;2022-08-14 16:43:15;42;2022-08-14 16:43:15;1;2022-08-14 17:13:15;31.3;2022-08-14 16:43:15;1660484433;2022-08-14 17:03:15;normal
2022-08-14 16:48:15;85;2022-08-14 16:48:15;79;2022-08-14 16:48:15;493;2022-08-14 16:48:15;34;2022-08-14 17:18:15;87;2022-08-14 16:48:15;42;2022-08-14 16:48:15;1;2022-08-14 17:18:15;31.6;2022-08-14 16:48:15;1660484733;2022-08-14 17:08:14;normal
2022-08-14 16:53:15;85;2022-08-14 16:53:15;79;2022-08-14 16:53:15;492;2022-08-14 16:53:15;34;2022-08-14 17:23:15;87;2022-08-14 16:53:15;42;2022-08-14 16:53:15;1;2022-08-14 17:23:15;31.6;2022-08-14 16:53:15;1660485033;2022-08-14 17:13:15;normal
2022-08-14 16:58:15;85;2022-08-14 16:58:15;79;2022-08-14 16:58:15;486;2022-08-14 16:58:15;34;2022-08-14 17:28:14;84;2022-08-14 16:58:15;41;2022-08-14 16:58:15;1;2022-08-14 17:28:14;31.3;2022-08-14 16:58:15;1660485333;2022-08-14 17:18:15;normal
2022-08-14 17:03:15;85;2022-08-14 17:03:15;79;2022-08-14 17:03:15;474;2022-08-14 17:03:15;34;2022-08-14 17:33:15;81;2022-08-14 17:03:15;42;2022-08-14 17:03:15;1;2022-08-14 17:33:15;31.6;2022-08-14 17:03:15;1660485633;2022-08-14 17:23:15;normal
2022-08-14 17:08:14;85;2022-08-14 17:08:14;79;2022-08-14 17:08:14;470;2022-08-14 17:08:14;34;2022-08-14 17:38:15;79;2022-08-14 17:08:14;42;2022-08-14 17:08:14;1;2022-08-14 17:38:15;31.6;2022-08-14 17:08:14;1660485933;2022-08-14 17:28:14;normal
2022-08-14 17:13:15;86;2022-08-14 17:13:15;79;2022-08-14 17:13:15;489;2022-08-14 17:13:15;34;2022-08-14 17:43:15;71;2022-08-14 17:13:15;42;2022-08-14 17:13:15;1;2022-08-14 17:43:15;31.3;2022-08-14 17:13:15;1660486233;2022-08-14 17:33:15;normal
2022-08-14 17:18:15;86;2022-08-14 17:18:15;79;2022-08-14 17:18:15;496;2022-08-14 17:18:15;34;2022-08-14 17:48:15;69;2022-08-14 17:18:15;42;2022-08-14 17:18:15;1;2022-08-14 17:48:15;31.3;2022-08-14 17:18:15;1660486533;2022-08-14 17:38:15;normal
2022-08-14 17:23:15;85;2022-08-14 17:23:15;79;2022-08-14 17:23:15;519;2022-08-14 17:23:15;34;2022-08-14 17:53:15;64;2022-08-14 17:23:15;42;2022-08-14 17:23:15;1;2022-08-14 17:53:15;31.3;2022-08-14 17:23:15;1660486833;2022-08-14 17:43:15;normal
